train_id,train_name,journey_date,station_no,station_code,station_name,distance_km,scheduled_time,delay_minutes,actual_time,source
12806,Andhra Express,2026-08-09,2,BZA,Vijayawada Jn,120,2026-08-09 11:13:54.545455,2.0,2026-08-09 11:15:54.545455,synthetic
12806,Andhra Express,2026-08-09,3,WL,Warangal,300,2026-08-09 14:33:16.363636,4.0,2026-08-09 14:37:16.363636,synthetic
12806,Andhra Express,2026-08-09,4,KZJ,Kazipet Jn,320,2026-08-09 14:58:05.454545,11.0,2026-08-09 15:09:05.454545,synthetic
12806,Andhra Express,2026-08-09,5,NGP,Nagpur,640,2026-08-09 20:50:10.909091,11.0,2026-08-09 21:01:10.909091,synthetic
12806,Andhra Express,2026-08-09,6,BPL,Bhopal Jn,980,2026-08-10 03:04:05.454545,13.0,2026-08-10 03:17:05.454545,synthetic
12806,Andhra Express,2026-08-09,7,NDLS,New Delhi,1670,2026-08-10 15:39:49.090909,16.0,2026-08-10 15:55:49.090909,synthetic
12806,Andhra Express,2026-08-10,1,VSKP,Visakhapatnam Jn,0,2026-08-10 09:00:00.000000,5.0,2026-08-10 09:05:00.000000,synthetic
12806,Andhra Express,2026-08-10,2,BZA,Vijayawada Jn,120,2026-08-10 11:13:54.545455,2.0,2026-08-10 11:15:54.545455,synthetic
12806,Andhra Express,2026-08-10,3,WL,Warangal,300,2026-08-10 14:33:16.363636,0.0,2026-08-10 14:33:16.363636,synthetic
12806,Andhra Express,2026-08-10,4,KZJ,Kazipet Jn,320,2026-08-10 14:58:05.454545,4.0,2026-08-10 15:02:05.454545,synthetic
12806,Andhra Express,2026-08-10,5,NGP,Nagpur,640,2026-08-10 20:50:10.909091,1.0,2026-08-10 20:51:10.909091,synthetic
12806,Andhra Express,2026-08-10,6,BPL,Bhopal Jn,980,2026-08-11 03:04:05.454545,5.0,2026-08-11 03:09:05.454545,synthetic
12806,Andhra Express,2026-08-10,7,NDLS,New Delhi,1670,2026-08-11 15:39:49.090909,18.0,2026-08-11 15:57:49.090909,synthetic
12806,Andhra Express,2026-08-11,1,VSKP,Visakhapatnam Jn,0,2026-08-11 09:00:00.000000,3.0,2026-08-11 09:03:00.000000,synthetic
12806,Andhra Express,2026-08-11,2,BZA,Vijayawada Jn,120,2026-08-11 11:13:54.545455,0.0,2026-08-11 11:13:54.545455,synthetic
12806,Andhra Express,2026-08-11,3,WL,Warangal,300,2026-08-11 14:33:16.363636,0.0,2026-08-11 14:33:16.363636,synthetic
12806,Andhra Express,2026-08-11,4,KZJ,Kazipet Jn,320,2026-08-11 14:58:05.454545,0.0,2026-08-11 14:58:05.454545,synthetic
12806,Andhra Express,2026-08-11,5,NGP,Nagpur,640,2026-08-11 20:50:10.909091,10.0,2026-08-11 21:00:10.909091,synthetic
12806,Andhra Express,2026-08-11,6,BPL,Bhopal Jn,980,2026-08-12 03:04:05.454545,8.0,2026-08-12 03:12:05.454545,synthetic
12806,Andhra Express,2026-08-11,7,NDLS,New Delhi,1670,2026-08-12 15:39:49.090909,1.0,2026-08-12 15:40:49.090909,synthetic
12806,Andhra Express,2026-08-12,1,VSKP,Visakhapatnam Jn,0,2026-08-12 09:00:00.000000,2.0,2026-08-12 09:02:00.000000,synthetic
12806,Andhra Express,2026-08-12,2,BZA,Vijayawada Jn,120,2026-08-12 11:13:54.545455,5.0,2026-08-12 11:18:54.545455,synthetic
12806,Andhra Express,2026-08-12,3,WL,Warangal,300,2026-08-12 14:33:16.363636,2.0,2026-08-12 14:35:16.363636,synthetic
12806,Andhra Express,2026-08-12,4,KZJ,Kazipet Jn,320,2026-08-12 14:58:05.454545,0.0,2026-08-12 14:58:05.454545,synthetic
12806,Andhra Express,2026-08-12,5,NGP,Nagpur,640,2026-08-12 20:50:10.909091,12.0,2026-08-12 21:02:10.909091,synthetic
12806,Andhra Express,2026-08-12,6,BPL,Bhopal Jn,980,2026-08-13 03:04:05.454545,13.0,2026-08-13 03:17:05.454545,synthetic
12806,Andhra Express,2026-08-12,7,NDLS,New Delhi,1670,2026-08-13 15:39:49.090909,16.0,2026-08-13 15:55:49.090909,synthetic
12806,Andhra Express,2026-08-13,1,VSKP,Visakhapatnam Jn,0,2026-08-13 09:00:00.000000,2.0,2026-08-13 09:02:00.000000,synthetic
12806,Andhra Express,2026-08-13,2,BZA,Vijayawada Jn,120,2026-08-13 11:13:54.545455,1.0,2026-08-13 11:14:54.545455,synthetic
12806,Andhra Express,2026-08-13,3,WL,Warangal,300,2026-08-13 14:33:16.363636,0.0,2026-08-13 14:33:16.363636,synthetic
12806,Andhra Express,2026-08-13,4,KZJ,Kazipet Jn,320,2026-08-13 14:58:05.454545,0.0,2026-08-13 14:58:05.454545,synthetic
12806,Andhra Express,2026-08-13,5,NGP,Nagpur,640,2026-08-13 20:50:10.909091,12.0,2026-08-13 21:02:10.909091,synthetic
12806,Andhra Express,2026-08-13,6,BPL,Bhopal Jn,980,2026-08-14 03:04:05.454545,11.0,2026-08-14 03:15:05.454545,synthetic
12806,Andhra Express,2026-08-13,7,NDLS,New Delhi,1670,2026-08-14 15:39:49.090909,16.0,2026-08-14 15:55:49.090909,synthetic
12806,Andhra Express,2026-08-14,1,VSKP,Visakhapatnam Jn,0,2026-08-14 09:00:00.000000,1.0,2026-08-14 09:01:00.000000,synthetic
12806,Andhra Express,2026-08-14,2,BZA,Vijayawada Jn,120,2026-08-14 11:13:54.545455,6.0,2026-08-14 11:19:54.545455,synthetic
12806,Andhra Express,2026-08-14,3,WL,Warangal,300,2026-08-14 14:33:16.363636,5.0,2026-08-14 14:38:16.363636,synthetic
12806,Andhra Express,2026-08-14,4,KZJ,Kazipet Jn,320,2026-08-14 14:58:05.454545,3.0,2026-08-14 15:01:05.454545,synthetic
12806,Andhra Express,2026-08-14,5,NGP,Nagpur,640,2026-08-14 20:50:10.909091,14.0,2026-08-14 21:04:10.909091,synthetic
12806,Andhra Express,2026-08-14,6,BPL,Bhopal Jn,980,2026-08-15 03:04:05.454545,14.0,2026-08-15 03:18:05.454545,synthetic
12806,Andhra Express,2026-08-14,7,NDLS,New Delhi,1670,2026-08-15 15:39:49.090909,7.0,2026-08-15 15:46:49.090909,synthetic
12806,Andhra Express,2026-08-15,1,VSKP,Visakhapatnam Jn,0,2026-08-15 09:00:00.000000,3.0,2026-08-15 09:03:00.000000,synthetic
12806,Andhra Express,2026-08-15,2,BZA,Vijayawada Jn,120,2026-08-15 11:13:54.545455,4.0,2026-08-15 11:17:54.545455,synthetic
12806,Andhra Express,2026-08-15,3,WL,Warangal,300,2026-08-15 14:33:16.363636,8.0,2026-08-15 14:41:16.363636,synthetic
12806,Andhra Express,2026-08-15,4,KZJ,Kazipet Jn,320,2026-08-15 14:58:05.454545,9.0,2026-08-15 15:07:05.454545,synthetic
12806,Andhra Express,2026-08-15,5,NGP,Nagpur,640,2026-08-15 20:50:10.909091,5.0,2026-08-15 20:55:10.909091,synthetic
12806,Andhra Express,2026-08-15,6,BPL,Bhopal Jn,980,2026-08-16 03:04:05.454545,0.0,2026-08-16 03:04:05.454545,synthetic
12806,Andhra Express,2026-08-15,7,NDLS,New Delhi,1670,2026-08-16 15:39:49.090909,0.0,2026-08-16 15:39:49.090909,synthetic
12806,Andhra Express,2026-08-16,1,VSKP,Visakhapatnam Jn,0,2026-08-16 09:00:00.000000,4.0,2026-08-16 09:04:00.000000,synthetic
12806,Andhra Express,2026-08-16,2,BZA,Vijayawada Jn,120,2026-08-16 11:13:54.545455,4.0,2026-08-16 11:17:54.545455,synthetic
12806,Andhra Express,2026-08-16,3,WL,Warangal,300,2026-08-16 14:33:16.363636,5.0,2026-08-16 14:38:16.363636,synthetic
12806,Andhra Express,2026-08-16,4,KZJ,Kazipet Jn,320,2026-08-16 14:58:05.454545,10.0,2026-08-16 15:08:05.454545,synthetic
12806,Andhra Express,2026-08-16,5,NGP,Nagpur,640,2026-08-16 20:50:10.909091,12.0,2026-08-16 21:02:10.909091,synthetic
12806,Andhra Express,2026-08-16,6,BPL,Bhopal Jn,980,2026-08-17 03:04:05.454545,11.0,2026-08-17 03:15:05.454545,synthetic
12806,Andhra Express,2026-08-16,7,NDLS,New Delhi,1670,2026-08-17 15:39:49.090909,10.0,2026-08-17 15:49:49.090909,synthetic
12806,Andhra Express,2026-08-17,1,VSKP,Visakhapatnam Jn,0,2026-08-17 09:00:00.000000,2.0,2026-08-17 09:02:00.000000,synthetic
12806,Andhra Express,2026-08-17,2,BZA,Vijayawada Jn,120,2026-08-17 11:13:54.545455,16.0,2026-08-17 11:29:54.545455,synthetic
12806,Andhra Express,2026-08-17,3,WL,Warangal,300,2026-08-17 14:33:16.363636,11.0,2026-08-17 14:44:16.363636,synthetic
12806,Andhra Express,2026-08-17,4,KZJ,Kazipet Jn,320,2026-08-17 14:58:05.454545,4.0,2026-08-17 15:02:05.454545,synthetic
12806,Andhra Express,2026-08-17,5,NGP,Nagpur,640,2026-08-17 20:50:10.909091,12.0,2026-08-17 21:02:10.909091,synthetic
12806,Andhra Express,2026-08-17,6,BPL,Bhopal Jn,980,2026-08-18 03:04:05.454545,7.0,2026-08-18 03:11:05.454545,synthetic
12806,Andhra Express,2026-08-17,7,NDLS,New Delhi,1670,2026-08-18 15:39:49.090909,0.0,2026-08-18 15:39:49.090909,synthetic
12806,Andhra Express,2026-08-18,1,VSKP,Visakhapatnam Jn,0,2026-08-18 09:00:00.000000,0.0,2026-08-18 09:00:00.000000,synthetic
12806,Andhra Express,2026-08-18,2,BZA,Vijayawada Jn,120,2026-08-18 11:13:54.545455,10.0,2026-08-18 11:23:54.545455,synthetic
12806,Andhra Express,2026-08-18,3,WL,Warangal,300,2026-08-18 14:33:16.363636,6.0,2026-08-18 14:39:16.363636,synthetic
12806,Andhra Express,2026-08-18,4,KZJ,Kazipet Jn,320,2026-08-18 14:58:05.454545,0.0,2026-08-18 14:58:05.454545,synthetic
12806,Andhra Express,2026-08-18,5,NGP,Nagpur,640,2026-08-18 20:50:10.909091,11.0,2026-08-18 21:01:10.909091,synthetic
12806,Andhra Express,2026-08-18,6,BPL,Bhopal Jn,980,2026-08-19 03:04:05.454545,9.0,2026-08-19 03:13:05.454545,synthetic
12806,Andhra Express,2026-08-18,7,NDLS,New Delhi,1670,2026-08-19 15:39:49.090909,19.0,2026-08-19 15:58:49.090909,synthetic
12806,Andhra Express,2026-08-19,1,VSKP,Visakhapatnam Jn,0,2026-08-19 09:00:00.000000,1.0,2026-08-19 09:01:00.000000,synthetic
12806,Andhra Express,2026-08-19,2,BZA,Vijayawada Jn,120,2026-08-19 11:13:54.545455,8.0,2026-08-19 11:21:54.545455,synthetic
12806,Andhra Express,2026-08-19,3,WL,Warangal,300,2026-08-19 14:33:16.363636,8.0,2026-08-19 14:41:16.363636,synthetic
12806,Andhra Express,2026-08-19,4,KZJ,Kazipet Jn,320,2026-08-19 14:58:05.454545,9.0,2026-08-19 15:07:05.454545,synthetic
12806,Andhra Express,2026-08-19,5,NGP,Nagpur,640,2026-08-19 20:50:10.909091,10.0,2026-08-19 21:00:10.909091,synthetic
12806,Andhra Express,2026-08-19,6,BPL,Bhopal Jn,980,2026-08-20 03:04:05.454545,8.0,2026-08-20 03:12:05.454545,synthetic
12806,Andhra Express,2026-08-19,7,NDLS,New Delhi,1670,2026-08-20 15:39:49.090909,8.0,2026-08-20 15:47:49.090909,synthetic
12806,Andhra Express,2026-08-20,1,VSKP,Visakhapatnam Jn,0,2026-08-20 09:00:00.000000,3.0,2026-08-20 09:03:00.000000,synthetic
12806,Andhra Express,2026-08-20,2,BZA,Vijayawada Jn,120,2026-08-20 11:13:54.545455,5.0,2026-08-20 11:18:54.545455,synthetic
12806,Andhra Express,2026-08-20,3,WL,Warangal,300,2026-08-20 14:33:16.363636,6.0,2026-08-20 14:39:16.363636,synthetic
12806,Andhra Express,2026-08-20,4,KZJ,Kazipet Jn,320,2026-08-20 14:58:05.454545,4.0,2026-08-20 15:02:05.454545,synthetic
12806,Andhra Express,2026-08-20,5,NGP,Nagpur,640,2026-08-20 20:50:10.909091,13.0,2026-08-20 21:03:10.909091,synthetic
12806,Andhra Express,2026-08-20,6,BPL,Bhopal Jn,980,2026-08-21 03:04:05.454545,19.0,2026-08-21 03:23:05.454545,synthetic
12806,Andhra Express,2026-08-20,7,NDLS,New Delhi,1670,2026-08-21 15:39:49.090909,12.0,2026-08-21 15:51:49.090909,synthetic
12806,Andhra Express,2026-08-21,1,VSKP,Visakhapatnam Jn,0,2026-08-21 09:00:00.000000,4.0,2026-08-21 09:04:00.000000,synthetic
12806,Andhra Express,2026-08-21,2,BZA,Vijayawada Jn,120,2026-08-21 11:13:54.545455,0.0,2026-08-21 11:13:54.545455,synthetic
12806,Andhra Express,2026-08-21,3,WL,Warangal,300,2026-08-21 14:33:16.363636,2.0,2026-08-21 14:35:16.363636,synthetic
12806,Andhra Express,2026-08-21,4,KZJ,Kazipet Jn,320,2026-08-21 14:58:05.454545,119.0,2026-08-21 16:57:05.454545,synthetic
12806,Andhra Express,2026-08-21,5,NGP,Nagpur,640,2026-08-21 20:50:10.909091,102.0,2026-08-21 22:32:10.909091,synthetic
12806,Andhra Express,2026-08-21,6,BPL,Bhopal Jn,980,2026-08-22 03:04:05.454545,84.0,2026-08-22 04:28:05.454545,synthetic
12806,Andhra Express,2026-08-21,7,NDLS,New Delhi,1670,2026-08-22 15:39:49.090909,72.0,2026-08-22 16:51:49.090909,synthetic
12806,Andhra Express,2026-08-22,1,VSKP,Visakhapatnam Jn,0,2026-08-22 09:00:00.000000,2.0,2026-08-22 09:02:00.000000,synthetic
12806,Andhra Express,2026-08-22,2,BZA,Vijayawada Jn,120,2026-08-22 11:13:54.545455,4.0,2026-08-22 11:17:54.545455,synthetic
12806,Andhra Express,2026-08-22,3,WL,Warangal,300,2026-08-22 14:33:16.363636,0.0,2026-08-22 14:33:16.363636,synthetic
12806,Andhra Express,2026-08-22,4,KZJ,Kazipet Jn,320,2026-08-22 14:58:05.454545,6.0,2026-08-22 15:04:05.454545,synthetic
12806,Andhra Express,2026-08-22,5,NGP,Nagpur,640,2026-08-22 20:50:10.909091,13.0,2026-08-22 21:03:10.909091,synthetic
12806,Andhra Express,2026-08-22,6,BPL,Bhopal Jn,980,2026-08-23 03:04:05.454545,10.0,2026-08-23 03:14:05.454545,synthetic
12806,Andhra Express,2026-08-22,7,NDLS,New Delhi,1670,2026-08-23 15:39:49.090909,10.0,2026-08-23 15:49:49.090909,synthetic
12806,Andhra Express,2026-08-23,1,VSKP,Visakhapatnam Jn,0,2026-08-23 09:00:00.000000,3.0,2026-08-23 09:03:00.000000,synthetic
12806,Andhra Express,2026-08-23,2,BZA,Vijayawada Jn,120,2026-08-23 11:13:54.545455,9.0,2026-08-23 11:22:54.545455,synthetic
12806,Andhra Express,2026-08-23,3,WL,Warangal,300,2026-08-23 14:33:16.363636,17.0,2026-08-23 14:50:16.363636,synthetic
12806,Andhra Express,2026-08-23,4,KZJ,Kazipet Jn,320,2026-08-23 14:58:05.454545,18.0,2026-08-23 15:16:05.454545,synthetic
12806,Andhra Express,2026-08-23,5,NGP,Nagpur,640,2026-08-23 20:50:10.909091,19.0,2026-08-23 21:09:10.909091,synthetic
12806,Andhra Express,2026-08-23,6,BPL,Bhopal Jn,980,2026-08-24 03:04:05.454545,19.0,2026-08-24 03:23:05.454545,synthetic
12806,Andhra Express,2026-08-23,7,NDLS,New Delhi,1670,2026-08-24 15:39:49.090909,20.0,2026-08-24 15:59:49.090909,synthetic
12806,Andhra Express,2026-08-24,1,VSKP,Visakhapatnam Jn,0,2026-08-24 09:00:00.000000,4.0,2026-08-24 09:04:00.000000,synthetic
12806,Andhra Express,2026-08-24,2,BZA,Vijayawada Jn,120,2026-08-24 11:13:54.545455,13.0,2026-08-24 11:26:54.545455,synthetic
12806,Andhra Express,2026-08-24,3,WL,Warangal,300,2026-08-24 14:33:16.363636,6.0,2026-08-24 14:39:16.363636,synthetic
12806,Andhra Express,2026-08-24,4,KZJ,Kazipet Jn,320,2026-08-24 14:58:05.454545,1.0,2026-08-24 14:59:05.454545,synthetic
12806,Andhra Express,2026-08-24,5,NGP,Nagpur,640,2026-08-24 20:50:10.909091,14.0,2026-08-24 21:04:10.909091,synthetic
12806,Andhra Express,2026-08-24,6,BPL,Bhopal Jn,980,2026-08-25 03:04:05.454545,9.0,2026-08-25 03:13:05.454545,synthetic
12806,Andhra Express,2026-08-24,7,NDLS,New Delhi,1670,2026-08-25 15:39:49.090909,7.0,2026-08-25 15:46:49.090909,synthetic
12806,Andhra Express,2026-08-25,1,VSKP,Visakhapatnam Jn,0,2026-08-25 09:00:00.000000,1.0,2026-08-25 09:01:00.000000,synthetic
12806,Andhra Express,2026-08-25,2,BZA,Vijayawada Jn,120,2026-08-25 11:13:54.545455,1.0,2026-08-25 11:14:54.545455,synthetic
12806,Andhra Express,2026-08-25,3,WL,Warangal,300,2026-08-25 14:33:16.363636,1.0,2026-08-25 14:34:16.363636,synthetic
12806,Andhra Express,2026-08-25,4,KZJ,Kazipet Jn,320,2026-08-25 14:58:05.454545,4.0,2026-08-25 15:02:05.454545,synthetic
12806,Andhra Express,2026-08-25,5,NGP,Nagpur,640,2026-08-25 20:50:10.909091,14.0,2026-08-25 21:04:10.909091,synthetic
12806,Andhra Express,2026-08-25,6,BPL,Bhopal Jn,980,2026-08-26 03:04:05.454545,4.0,2026-08-26 03:08:05.454545,synthetic
12806,Andhra Express,2026-08-25,7,NDLS,New Delhi,1670,2026-08-26 15:39:49.090909,5.0,2026-08-26 15:44:49.090909,synthetic
12806,Andhra Express,2026-08-26,1,VSKP,Visakhapatnam Jn,0,2026-08-26 09:00:00.000000,5.0,2026-08-26 09:05:00.000000,synthetic
12806,Andhra Express,2026-08-26,2,BZA,Vijayawada Jn,120,2026-08-26 11:13:54.545455,8.0,2026-08-26 11:21:54.545455,synthetic
12806,Andhra Express,2026-08-26,3,WL,Warangal,300,2026-08-26 14:33:16.363636,13.0,2026-08-26 14:46:16.363636,synthetic
12806,Andhra Express,2026-08-26,4,KZJ,Kazipet Jn,320,2026-08-26 14:58:05.454545,13.0,2026-08-26 15:11:05.454545,synthetic
12806,Andhra Express,2026-08-26,5,NGP,Nagpur,640,2026-08-26 20:50:10.909091,16.0,2026-08-26 21:06:10.909091,synthetic
12806,Andhra Express,2026-08-26,6,BPL,Bhopal Jn,980,2026-08-27 03:04:05.454545,14.0,2026-08-27 03:18:05.454545,synthetic
12806,Andhra Express,2026-08-26,7,NDLS,New Delhi,1670,2026-08-27 15:39:49.090909,16.0,2026-08-27 15:55:49.090909,synthetic
12806,Andhra Express,2026-08-27,1,VSKP,Visakhapatnam Jn,0,2026-08-27 09:00:00.000000,0.0,2026-08-27 09:00:00.000000,synthetic
12806,Andhra Express,2026-08-27,2,BZA,Vijayawada Jn,120,2026-08-27 11:13:54.545455,6.0,2026-08-27 11:19:54.545455,synthetic
12806,Andhra Express,2026-08-27,3,WL,Warangal,300,2026-08-27 14:33:16.363636,3.0,2026-08-27 14:36:16.363636,synthetic
12806,Andhra Express,2026-08-27,4,KZJ,Kazipet Jn,320,2026-08-27 14:58:05.454545,7.0,2026-08-27 15:05:05.454545,synthetic
12806,Andhra Express,2026-08-27,5,NGP,Nagpur,640,2026-08-27 20:50:10.909091,18.0,2026-08-27 21:08:10.909091,synthetic
12806,Andhra Express,2026-08-27,6,BPL,Bhopal Jn,980,2026-08-28 03:04:05.454545,20.0,2026-08-28 03:24:05.454545,synthetic
12806,Andhra Express,2026-08-27,7,NDLS,New Delhi,1670,2026-08-28 15:39:49.090909,27.0,2026-08-28 16:06:49.090909,synthetic
12806,Andhra Express,2026-08-28,1,VSKP,Visakhapatnam Jn,0,2026-08-28 09:00:00.000000,0.0,2026-08-28 09:00:00.000000,synthetic
12806,Andhra Express,2026-08-28,2,BZA,Vijayawada Jn,120,2026-08-28 11:13:54.545455,0.0,2026-08-28 11:13:54.545455,synthetic
12806,Andhra Express,2026-08-28,3,WL,Warangal,300,2026-08-28 14:33:16.363636,4.0,2026-08-28 14:37:16.363636,synthetic
12806,Andhra Express,2026-08-28,4,KZJ,Kazipet Jn,320,2026-08-28 14:58:05.454545,0.0,2026-08-28 14:58:05.454545,synthetic
12806,Andhra Express,2026-08-28,5,NGP,Nagpur,640,2026-08-28 20:50:10.909091,3.0,2026-08-28 20:53:10.909091,synthetic
12806,Andhra Express,2026-08-28,6,BPL,Bhopal Jn,980,2026-08-29 03:04:05.454545,6.0,2026-08-29 03:10:05.454545,synthetic
12806,Andhra Express,2026-08-28,7,NDLS,New Delhi,1670,2026-08-29 15:39:49.090909,0.0,2026-08-29 15:39:49.090909,synthetic
12806,Andhra Express,2026-08-29,1,VSKP,Visakhapatnam Jn,0,2026-08-29 09:00:00.000000,2.0,2026-08-29 09:02:00.000000,synthetic
12806,Andhra Express,2026-08-29,2,BZA,Vijayawada Jn,120,2026-08-29 11:13:54.545455,6.0,2026-08-29 11:19:54.545455,synthetic
12806,Andhra Express,2026-08-29,3,WL,Warangal,300,2026-08-29 14:33:16.363636,8.0,2026-08-29 14:41:16.363636,synthetic
12806,Andhra Express,2026-08-29,4,KZJ,Kazipet Jn,320,2026-08-29 14:58:05.454545,10.0,2026-08-29 15:08:05.454545,synthetic
12806,Andhra Express,2026-08-29,5,NGP,Nagpur,640,2026-08-29 20:50:10.909091,11.0,2026-08-29 21:01:10.909091,synthetic
12806,Andhra Express,2026-08-29,6,BPL,Bhopal Jn,980,2026-08-30 03:04:05.454545,13.0,2026-08-30 03:17:05.454545,synthetic
12806,Andhra Express,2026-08-29,7,NDLS,New Delhi,1670,2026-08-30 15:39:49.090909,11.0,2026-08-30 15:50:49.090909,synthetic
12806,Andhra Express,2026-08-30,1,VSKP,Visakhapatnam Jn,0,2026-08-30 09:00:00.000000,1.0,2026-08-30 09:01:00.000000,synthetic
12806,Andhra Express,2026-08-30,2,BZA,Vijayawada Jn,120,2026-08-30 11:13:54.545455,3.0,2026-08-30 11:16:54.545455,synthetic
12806,Andhra Express,2026-08-30,3,WL,Warangal,300,2026-08-30 14:33:16.363636,0.0,2026-08-30 14:33:16.363636,synthetic
12806,Andhra Express,2026-08-30,4,KZJ,Kazipet Jn,320,2026-08-30 14:58:05.454545,0.0,2026-08-30 14:58:05.454545,synthetic
12806,Andhra Express,2026-08-30,5,NGP,Nagpur,640,2026-08-30 20:50:10.909091,8.0,2026-08-30 20:58:10.909091,synthetic
12806,Andhra Express,2026-08-30,6,BPL,Bhopal Jn,980,2026-08-31 03:04:05.454545,10.0,2026-08-31 03:14:05.454545,synthetic
12806,Andhra Express,2026-08-30,7,NDLS,New Delhi,1670,2026-08-31 15:39:49.090909,70.0,2026-08-31 16:49:49.090909,synthetic
12806,Andhra Express,2026-08-31,1,VSKP,Visakhapatnam Jn,0,2026-08-31 09:00:00.000000,2.0,2026-08-31 09:02:00.000000,synthetic
12806,Andhra Express,2026-08-31,2,BZA,Vijayawada Jn,120,2026-08-31 11:13:54.545455,2.0,2026-08-31 11:15:54.545455,synthetic
12806,Andhra Express,2026-08-31,3,WL,Warangal,300,2026-08-31 14:33:16.363636,0.0,2026-08-31 14:33:16.363636,synthetic
12806,Andhra Express,2026-08-31,4,KZJ,Kazipet Jn,320,2026-08-31 14:58:05.454545,0.0,2026-08-31 14:58:05.454545,synthetic
12806,Andhra Express,2026-08-31,5,NGP,Nagpur,640,2026-08-31 20:50:10.909091,12.0,2026-08-31 21:02:10.909091,synthetic
12806,Andhra Express,2026-08-31,6,BPL,Bhopal Jn,980,2026-09-01 03:04:05.454545,6.0,2026-09-01 03:10:05.454545,synthetic
12806,Andhra Express,2026-08-31,7,NDLS,New Delhi,1670,2026-09-01 15:39:49.090909,3.0,2026-09-01 15:42:49.090909,synthetic
12806,Andhra Express,2026-09-01,1,VSKP,Visakhapatnam Jn,0,2026-09-01 09:00:00.000000,2.0,2026-09-01 09:02:00.000000,synthetic
12806,Andhra Express,2026-09-01,2,BZA,Vijayawada Jn,120,2026-09-01 11:13:54.545455,6.0,2026-09-01 11:19:54.545455,synthetic
12806,Andhra Express,2026-09-01,3,WL,Warangal,300,2026-09-01 14:33:16.363636,3.0,2026-09-01 14:36:16.363636,synthetic
12806,Andhra Express,2026-09-01,4,KZJ,Kazipet Jn,320,2026-09-01 14:58:05.454545,2.0,2026-09-01 15:00:05.454545,synthetic
12806,Andhra Express,2026-09-01,5,NGP,Nagpur,640,2026-09-01 20:50:10.909091,7.0,2026-09-01 20:57:10.909091,synthetic
12806,Andhra Express,2026-09-01,6,BPL,Bhopal Jn,980,2026-09-02 03:04:05.454545,11.0,2026-09-02 03:15:05.454545,synthetic
12806,Andhra Express,2026-09-01,7,NDLS,New Delhi,1670,2026-09-02 15:39:49.090909,7.0,2026-09-02 15:46:49.090909,synthetic
12806,Andhra Express,2026-09-02,1,VSKP,Visakhapatnam Jn,0,2026-09-02 09:00:00.000000,4.0,2026-09-02 09:04:00.000000,synthetic
12806,Andhra Express,2026-09-02,2,BZA,Vijayawada Jn,120,2026-09-02 11:13:54.545455,10.0,2026-09-02 11:23:54.545455,synthetic
12806,Andhra Express,2026-09-02,3,WL,Warangal,300,2026-09-02 14:33:16.363636,10.0,2026-09-02 14:43:16.363636,synthetic
12806,Andhra Express,2026-09-02,4,KZJ,Kazipet Jn,320,2026-09-02 14:58:05.454545,21.0,2026-09-02 15:19:05.454545,synthetic
12806,Andhra Express,2026-09-02,5,NGP,Nagpur,640,2026-09-02 20:50:10.909091,23.0,2026-09-02 21:13:10.909091,synthetic
12806,Andhra Express,2026-09-02,6,BPL,Bhopal Jn,980,2026-09-03 03:04:05.454545,23.0,2026-09-03 03:27:05.454545,synthetic
12806,Andhra Express,2026-09-02,7,NDLS,New Delhi,1670,2026-09-03 15:39:49.090909,22.0,2026-09-03 16:01:49.090909,synthetic
12806,Andhra Express,2026-09-03,1,VSKP,Visakhapatnam Jn,0,2026-09-03 09:00:00.000000,3.0,2026-09-03 09:03:00.000000,synthetic
12806,Andhra Express,2026-09-03,2,BZA,Vijayawada Jn,120,2026-09-03 11:13:54.545455,0.0,2026-09-03 11:13:54.545455,synthetic
12806,Andhra Express,2026-09-03,3,WL,Warangal,300,2026-09-03 14:33:16.363636,0.0,2026-09-03 14:33:16.363636,synthetic
12806,Andhra Express,2026-09-03,4,KZJ,Kazipet Jn,320,2026-09-03 14:58:05.454545,3.0,2026-09-03 15:01:05.454545,synthetic
12806,Andhra Express,2026-09-03,5,NGP,Nagpur,640,2026-09-03 20:50:10.909091,10.0,2026-09-03 21:00:10.909091,synthetic
12806,Andhra Express,2026-09-03,6,BPL,Bhopal Jn,980,2026-09-04 03:04:05.454545,10.0,2026-09-04 03:14:05.454545,synthetic
12806,Andhra Express,2026-09-03,7,NDLS,New Delhi,1670,2026-09-04 15:39:49.090909,9.0,2026-09-04 15:48:49.090909,synthetic
12806,Andhra Express,2026-09-04,1,VSKP,Visakhapatnam Jn,0,2026-09-04 09:00:00.000000,3.0,2026-09-04 09:03:00.000000,synthetic
12806,Andhra Express,2026-09-04,2,BZA,Vijayawada Jn,120,2026-09-04 11:13:54.545455,7.0,2026-09-04 11:20:54.545455,synthetic
12806,Andhra Express,2026-09-04,3,WL,Warangal,300,2026-09-04 14:33:16.363636,11.0,2026-09-04 14:44:16.363636,synthetic
12806,Andhra Express,2026-09-04,4,KZJ,Kazipet Jn,320,2026-09-04 14:58:05.454545,14.0,2026-09-04 15:12:05.454545,synthetic
12806,Andhra Express,2026-09-04,5,NGP,Nagpur,640,2026-09-04 20:50:10.909091,19.0,2026-09-04 21:09:10.909091,synthetic
12806,Andhra Express,2026-09-04,6,BPL,Bhopal Jn,980,2026-09-05 03:04:05.454545,17.0,2026-09-05 03:21:05.454545,synthetic
